exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,N,ORIG,OMP
schedule-test,3,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,48493755,23739870
schedule-test,4,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,48070485,27667137
schedule-test,5,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,47836025,20883956
schedule-test,6,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,47704281,19334390
schedule-test,7,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,47784970,22058629
schedule-test,8,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,48789298,24188227
schedule-test,9,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,47530400,22427749
schedule-test,10,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,47843783,22859743
schedule-test,1,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,49554615,1302177386
schedule-test,2,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,47682569,1345110967
schedule-test,3,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,49849322,1338975875
schedule-test,4,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,47679920,1346843690
schedule-test,5,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,47256347,1340640601
schedule-test,6,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,47383655,1346871098
schedule-test,7,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,50288078,1349632121
schedule-test,8,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,50232996,1343512221
schedule-test,9,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,49708137,1345513124
schedule-test,10,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,48080581,1342020263
schedule-test,1,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,48432639,1339272765
schedule-test,2,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,48206169,1327344810
schedule-test,3,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,47295624,1325505336
schedule-test,4,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,47474641,1340740426
schedule-test,5,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,47852331,1342345726
schedule-test,6,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,54647353,1337336617
schedule-test,7,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,50495529,1342081336
schedule-test,8,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,47686266,1341320162
schedule-test,9,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,53456021,1339351068
schedule-test,10,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,47253803,1338965297
schedule-test,1,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,49380906,1345821348
schedule-test,2,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,47672098,1346696178
schedule-test,3,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,48951483,1339787161
schedule-test,4,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,49374142,1344800481
schedule-test,5,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,47317941,1340467145
schedule-test,6,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,49349478,1343945006
schedule-test,7,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,49186158,1338629374
schedule-test,8,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,47857933,1345879209
schedule-test,9,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,48416413,1329177577
schedule-test,10,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,47216515,1346628720
schedule-test,1,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,47530764,1346578270
schedule-test,2,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,74858857,1339269527
schedule-test,3,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,47197078,1344113555
schedule-test,4,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,47596201,1344220210
schedule-test,5,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,47412366,1341629597
schedule-test,6,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,49255308,1338000201
schedule-test,7,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,47600475,1342186876
schedule-test,8,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,47400440,1346395150
schedule-test,9,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,48000660,1342589452
schedule-test,10,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,48871222,1340930977
schedule-test,1,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,46759036,1340730331
schedule-test,2,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,47524187,1342416272
schedule-test,3,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,47322965,1346824686
schedule-test,4,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,47344886,1341567342
schedule-test,5,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,47218650,1346170746
schedule-test,6,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,52489968,1345007114
schedule-test,7,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,48335131,1344536222
schedule-test,8,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,47069232,1348983146
schedule-test,9,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,47731194,1338446815
schedule-test,10,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,48080805,1349047215
schedule-test,1,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,50384870,100203354
schedule-test,2,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,47456978,98150691
schedule-test,3,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,47699331,97632438
schedule-test,4,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,48936666,98772931
schedule-test,5,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,48956707,98459928
schedule-test,6,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,52144590,97640480
schedule-test,7,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,47247931,99501265
schedule-test,8,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,47584842,98300800
schedule-test,9,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,47696655,99402722
schedule-test,10,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,47273263,99208962
schedule-test,1,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,49947404,53349858
schedule-test,2,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,50135174,55330156
schedule-test,3,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,47714633,53863879
schedule-test,4,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,51966764,53799531
schedule-test,5,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,48652576,58479911
schedule-test,6,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,48091190,53332506
schedule-test,7,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,47972305,57706348
schedule-test,8,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,47503589,55548283
schedule-test,9,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,48005009,54786187
schedule-test,10,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,49709585,57874307
schedule-test,1,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,51845222,36128532
schedule-test,2,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,48137796,33430804
schedule-test,3,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,46952484,33210400
schedule-test,4,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,51631378,33468104
schedule-test,5,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,47333848,33721347
schedule-test,6,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,48343629,33339334
schedule-test,7,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,47567466,33593353
schedule-test,8,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,49789496,32746541
schedule-test,9,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,47853449,32144854
schedule-test,10,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,47212905,33236578
schedule-test,1,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,47623111,22590422
schedule-test,2,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,48525260,30459341
schedule-test,3,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,48123898,31381214
schedule-test,4,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,48357633,30245555
schedule-test,5,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,47261196,32483210
schedule-test,6,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,47653802,32772106
schedule-test,7,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,50029214,32919960
schedule-test,8,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,47653336,31255380
schedule-test,9,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,48011947,25716052
schedule-test,10,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,49073000,24636157
schedule-test,1,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,48046349,23924156
schedule-test,2,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,48797586,28414497
schedule-test,3,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,48216263,24824013
schedule-test,4,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,47045764,28981430
schedule-test,5,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,74158389,26515200
schedule-test,6,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,47925660,24395704
schedule-test,7,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,48975167,23599737
schedule-test,8,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,48586316,26705853
schedule-test,9,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,47458826,26699121
schedule-test,10,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,47918868,20172423
schedule-test,1,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,50513471,20297753
schedule-test,2,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,48436356,25728392
schedule-test,3,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,47389952,20651389
schedule-test,4,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,47985989,19578057
schedule-test,5,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,49494802,26345638
schedule-test,6,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,47529049,23029502
schedule-test,7,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,51079197,23997748
schedule-test,8,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,47960932,24008748
schedule-test,9,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,47310038,24674260
schedule-test,10,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,48864007,23400382
schedule-test,1,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,49592369,18283270
schedule-test,2,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,48073531,19615741
schedule-test,3,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,47560511,23853526
schedule-test,4,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,53376899,24281917
schedule-test,5,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,47281697,20067942
schedule-test,6,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,49285393,17670988
schedule-test,7,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,47714793,17198010
schedule-test,8,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,51114612,24243655
schedule-test,9,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,49761969,18773203
schedule-test,10,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,50342395,24946102
schedule-test,1,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,48693205,18016191
schedule-test,2,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,47620158,17656811
schedule-test,3,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,49211087,26593532
schedule-test,4,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,50266416,15270019
schedule-test,5,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,47159213,20779000
schedule-test,6,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,47993678,19832042
schedule-test,7,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,51436331,22545944
schedule-test,8,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,47742875,20328669
schedule-test,9,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,48407942,23088242
schedule-test,10,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,48274002,27256922
schedule-test,1,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,47904953,22096712
schedule-test,2,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,47952883,23933444
schedule-test,3,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,47778124,19137104
schedule-test,4,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,47591274,25371174
schedule-test,5,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,54262893,19115715
schedule-test,6,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,47032888,17344779
schedule-test,7,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,50311615,24836828
schedule-test,8,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,48266987,22323878
schedule-test,9,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,52147486,16609606
schedule-test,10,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,47776943,23089287
schedule-test,1,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,49101876,15656970
schedule-test,2,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,48136999,18814706
schedule-test,3,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,47658750,20938411
schedule-test,4,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,47225435,17774340
schedule-test,5,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,48082505,16743583
schedule-test,6,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,47319702,16166598
schedule-test,7,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,47779203,23346868
schedule-test,8,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,48016033,21135214
schedule-test,9,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,48544766,20861613
schedule-test,10,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,47159618,22663674
schedule-test,1,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,47825857,1335570584
schedule-test,2,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,49047827,1331781074
schedule-test,3,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,49045102,1333696078
schedule-test,4,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,47317779,1332896015
schedule-test,5,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,48076169,1333041917
schedule-test,6,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,48459984,1327341370
schedule-test,7,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,51465764,1335150360
schedule-test,8,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,51666873,1333654823
schedule-test,9,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,52959787,1350954271
schedule-test,10,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,47593704,1313365464
schedule-test,1,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,49568737,1331079185
schedule-test,2,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,47321836,1332840074
schedule-test,3,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,48661530,1331503066
schedule-test,4,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,48869504,1330173361
schedule-test,5,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,50177522,1333505680
schedule-test,6,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,47618783,1335084701
schedule-test,7,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,48356125,1330513355
schedule-test,8,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,47550869,1333632458
schedule-test,9,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,48045002,1331289015
schedule-test,10,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,48132758,1329444624
schedule-test,1,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,48780411,1331943146
schedule-test,2,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,48689709,1324298125
schedule-test,3,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,47995733,1335603063
schedule-test,4,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,48098723,1339050011
schedule-test,5,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,47246340,1332620359
schedule-test,6,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,49036766,1335547962
schedule-test,7,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,48755027,1313957155
schedule-test,8,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,48427036,1329417650
schedule-test,9,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,47959857,1326768841
schedule-test,10,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,50105830,1328180320
schedule-test,1,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,47832287,1330793876
schedule-test,2,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,48630754,1332750359
schedule-test,3,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,50396013,1333204835
schedule-test,4,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,47899533,1327738735
schedule-test,5,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,47587423,1334931384
schedule-test,6,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,48601650,1322692286
schedule-test,7,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,50788230,1331371006
schedule-test,8,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,48336775,1332142866
schedule-test,9,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,48261926,1336662818
schedule-test,10,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,47196620,1332534680
schedule-test,1,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,47213299,1332714477
schedule-test,2,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,49932258,1326931860
schedule-test,3,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,47084118,1334593652
schedule-test,4,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,48344207,1334372257
schedule-test,5,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,47257723,1334422335
schedule-test,6,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,48158995,1324388684
schedule-test,7,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,47176250,1331185833
schedule-test,8,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,47930280,1329850638
schedule-test,9,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,48683093,1334010572
schedule-test,10,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,48153332,1332964034
schedule-test,1,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,47943843,97363783
schedule-test,2,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,47700362,98672324
schedule-test,3,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,47037479,97415594
schedule-test,4,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,48914723,97186229
schedule-test,5,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,48391053,98880399
schedule-test,6,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,48584417,97146258
schedule-test,7,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,49624464,97558836
schedule-test,8,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,47542737,97052835
schedule-test,9,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,47674931,96743098
schedule-test,10,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,49197189,98178338
schedule-test,1,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,47088743,54265292
schedule-test,2,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,47918756,53674393
schedule-test,3,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,47624241,54872646
schedule-test,4,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,47655449,55764333
schedule-test,5,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,47079487,54941912
schedule-test,6,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,48063657,52993621
schedule-test,7,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,48828526,54401654
schedule-test,8,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,49622834,55544993
schedule-test,9,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,50319611,53269929
schedule-test,10,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,48546494,55031131
schedule-test,1,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,46780897,32303503
schedule-test,2,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,49900471,33588677
schedule-test,3,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,48348678,32267282
schedule-test,4,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,47899327,32469203
schedule-test,5,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,47939299,33176277
schedule-test,6,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,48012180,33150378
schedule-test,7,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,73964998,32004647
schedule-test,8,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,47199954,33083914
schedule-test,9,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,47404301,31996818
schedule-test,10,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,47266920,32631389
schedule-test,1,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48387841,22751870
schedule-test,2,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48506681,22567682
schedule-test,3,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48124628,23843974
schedule-test,4,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,47526706,23959443
schedule-test,5,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48862842,23323523
schedule-test,6,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,52161018,25732632
schedule-test,7,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48609586,23077904
schedule-test,8,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,47657863,23504936
schedule-test,9,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48048332,22856682
schedule-test,10,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,48171485,22356847
schedule-test,1,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,48066483,17864692
schedule-test,2,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,49022705,18798842
schedule-test,3,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,47775261,19007144
schedule-test,4,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,48084381,18969932
schedule-test,5,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,52476320,18632996
schedule-test,6,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,48066871,19253856
schedule-test,7,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,47608523,18964311
schedule-test,8,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,49932824,19295814
schedule-test,9,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,47725810,18138694
schedule-test,10,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,47279094,18992923
schedule-test,1,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47087962,15502955
schedule-test,2,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,48518446,17183887
schedule-test,3,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47630757,15149132
schedule-test,4,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47488760,15034545
schedule-test,5,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,51961980,16125900
schedule-test,6,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47999042,16614706
schedule-test,7,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47418599,17993371
schedule-test,8,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,48390851,16370775
schedule-test,9,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47781772,15075146
schedule-test,10,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,47958801,17168996
schedule-test,1,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,49882829,15576974
schedule-test,2,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,50149450,17330591
schedule-test,3,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,49958880,16509631
schedule-test,4,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,47422439,15598577
schedule-test,5,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,47931173,15015338
schedule-test,6,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,47866199,18327858
schedule-test,7,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,48165653,15027279
schedule-test,8,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,47967279,16674884
schedule-test,9,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,48936377,15109323
schedule-test,10,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,53075695,16085643
schedule-test,1,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,49286427,16699329
schedule-test,2,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,49304145,16748234
schedule-test,3,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,49743005,15978077
schedule-test,4,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,48414089,16187431
schedule-test,5,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,48927788,16095250
schedule-test,6,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,47645908,14481151
schedule-test,7,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,47149375,16052395
schedule-test,8,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,49538533,17613148
schedule-test,9,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,47563896,15137235
schedule-test,10,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,47682967,15002597
schedule-test,1,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,47346697,16256605
schedule-test,2,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,49711175,17603818
schedule-test,3,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,48927451,16991161
schedule-test,4,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,51001893,15588613
schedule-test,5,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,50297550,15304402
schedule-test,6,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,48900135,16114055
schedule-test,7,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,48486032,16989826
schedule-test,8,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,49458192,18458695
schedule-test,9,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,47314071,16715319
schedule-test,10,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,49529649,18571841
